,year,GeoLocation
33122,1994.0,Ocean
33123,1994.0,Ocean
33124,1994.0,Ocean
33125,1994.0,Ocean
33126,1994.0,Ocean
33127,1994.0,Ocean
33128,1994.0,Ocean
33129,1994.0,Ocean
33130,1994.0,Ocean
33131,1994.0,Ocean
33132,1994.0,Ocean
33133,1994.0,Ocean
33134,1994.0,Ocean
33135,1994.0,Ocean
33136,1994.0,Ocean
33137,1994.0,Ocean
33138,1994.0,Ocean
33139,1994.0,Ocean
33140,1994.0,Ocean
33141,1994.0,Ocean
33142,1994.0,Ocean
33143,1994.0,Ocean
33144,1994.0,Ocean
33145,1994.0,Ocean
33146,1994.0,Ocean
33147,1994.0,Ocean
33148,1994.0,Ocean
33149,1994.0,Ocean
33150,1994.0,Ocean
33151,1994.0,Ocean
33152,1994.0,Ocean
33153,1994.0,Ocean
33154,1994.0,Ocean
33155,1994.0,Ocean
33156,1994.0,Ocean
33157,1994.0,Ocean
33158,1994.0,Ocean
33159,1994.0,Ocean
33160,1994.0,Ocean
33161,1994.0,Ocean
33162,1994.0,Ocean
33163,1994.0,Ocean
33164,1994.0,Ocean
33165,1994.0,Ocean
33166,1994.0,Ocean
33167,1994.0,Ocean
33168,1994.0,Ocean
33169,1994.0,Ocean
33170,1994.0,Ocean
33171,1994.0,Ocean
33172,1994.0,Ocean
33173,1994.0,Ocean
33174,1994.0,Ocean
33175,1994.0,Ocean
33176,1994.0,Ocean
33177,1994.0,Ocean
33178,1994.0,Ocean
33179,1994.0,Ocean
33180,1994.0,Ocean
33181,1994.0,Ocean
33182,1994.0,Ocean
33183,1994.0,Ocean
33184,1994.0,Ocean
33185,1994.0,Ocean
33186,1994.0,Ocean
33187,1994.0,Ocean
33188,1994.0,Ocean
33189,1994.0,Ocean
33190,1994.0,Ocean
33191,1994.0,Ocean
33192,1994.0,Ocean
33193,1994.0,Ocean
33194,1994.0,Ocean
33195,1994.0,Ocean
33196,1994.0,Ocean
33197,1994.0,Ocean
33198,1994.0,Ocean
33199,1994.0,Ocean
33200,1994.0,Ocean
33201,1994.0,Ocean
33202,1994.0,Ocean
33203,1994.0,Ocean
33204,1994.0,Ocean
33205,1994.0,Ocean
33206,1994.0,Ocean
33207,1994.0,Ocean
33208,1994.0,Ocean
33209,1994.0,Ocean
33210,1994.0,Ocean
33211,1994.0,Ocean
33212,1994.0,Ocean
33213,1994.0,Ocean
33214,1994.0,Ocean
33215,1994.0,Ocean
33216,1994.0,Ocean
33217,1994.0,Ocean
33218,1994.0,Ocean
33219,1994.0,Ocean
33220,1994.0,Ocean
33221,1994.0,Ocean
33222,1994.0,Ocean
33223,1994.0,Ocean
33224,1994.0,Ocean
33225,1994.0,Ocean
33226,1994.0,Ocean
33227,1994.0,Ocean
33228,1994.0,Ocean
33229,1994.0,Ocean
33230,1994.0,Ocean
33231,1994.0,Ocean
33232,1994.0,Ocean
33233,1994.0,Ocean
33234,1994.0,Ocean
33235,1994.0,Ocean
33236,1994.0,Ocean
33237,1994.0,Ocean
33238,1994.0,Ocean
33239,1994.0,Ocean
33240,1994.0,Ocean
33241,1994.0,Ocean
33242,1994.0,Ocean
33243,1994.0,Ocean
33244,1994.0,Ocean
33245,1994.0,Ocean
33246,1994.0,Ocean
33247,1994.0,Ocean
33248,1994.0,Ocean
33249,1994.0,Ocean
33250,1994.0,Ocean
33251,1994.0,Ocean
33252,1994.0,Ocean
33253,1994.0,Ocean
33254,1994.0,Ocean
33255,1994.0,Ocean
33256,1994.0,Ocean
33257,1994.0,Ocean
33258,1994.0,Ocean
33259,1994.0,Ocean
33260,1994.0,Ocean
33261,1994.0,Ocean
33262,1994.0,Ocean
33263,1994.0,Ocean
33264,1994.0,Ocean
33265,1994.0,Ocean
33266,1994.0,Ocean
33267,1994.0,Ocean
33268,1994.0,Ocean
33269,1994.0,Ocean
33270,1994.0,Ocean
33271,1994.0,Ocean
33272,1994.0,Ocean
33273,1994.0,Ocean
33274,1994.0,Ocean
33275,1994.0,Ocean
33276,1994.0,Ocean
33277,1994.0,Ocean
33278,1994.0,Ocean
33279,1994.0,Ocean
33280,1994.0,Ocean
33281,1994.0,Ocean
33282,1994.0,Ocean
33283,1994.0,Ocean
33284,1994.0,Ocean
33285,1994.0,Ocean
33286,1994.0,Ocean
33287,1994.0,Ocean
33288,1994.0,Ocean
33289,1994.0,Ocean
33290,1994.0,Ocean
33291,1994.0,Ocean
33292,1994.0,Ocean
33293,1994.0,Ocean
33294,1994.0,Ocean
33295,1994.0,Ocean
33296,1994.0,Ocean
33297,1994.0,Ocean
33298,1994.0,Ocean
33299,1994.0,Ocean
33300,1994.0,Ocean
33301,1994.0,Ocean
33302,1994.0,Ocean
33303,1994.0,Ocean
33304,1994.0,Ocean
33305,1994.0,Ocean
33306,1994.0,Ocean
33307,1994.0,Ocean
33308,1994.0,Ocean
33309,1994.0,Ocean
33310,1994.0,Ocean
33311,1994.0,Ocean
33312,1994.0,Ocean
33313,1994.0,Ocean
33314,1994.0,Ocean
33315,1994.0,Ocean
33316,1994.0,Ocean
33317,1994.0,Ocean
33318,1994.0,Ocean
33319,1994.0,Ocean
33320,1994.0,Ocean
33321,1994.0,Ocean
33322,1994.0,Ocean
33323,1994.0,Ocean
33324,1994.0,Ocean
33325,1994.0,Ocean
33326,1994.0,Ocean
33327,1994.0,Ocean
33328,1994.0,Ocean
33329,1994.0,Ocean
33330,1994.0,Ocean
33331,1994.0,Ocean
33332,1994.0,Ocean
33333,1994.0,Ocean
33334,1994.0,Ocean
33335,1994.0,Ocean
33336,1994.0,Ocean
33337,1994.0,Ocean
33338,1994.0,Ocean
33339,1994.0,Ocean
33340,1994.0,Ocean
33341,1994.0,Ocean
33342,1994.0,Ocean
33343,1994.0,Ocean
33344,1994.0,Ocean
33345,1994.0,Ocean
33346,1994.0,Ocean
33347,1994.0,Ocean
33348,1994.0,Ocean
33349,1994.0,Ocean
33350,1994.0,Ocean
33351,1994.0,Ocean
33352,1994.0,Ocean
33353,1994.0,Ocean
33354,1994.0,Ocean
33355,1994.0,Ocean
33356,1994.0,Ocean
33357,1994.0,Ocean
33358,1994.0,Ocean
33359,1994.0,Ocean
33360,1994.0,Ocean
33361,1994.0,Ocean
33362,1994.0,Ocean
33363,1994.0,Ocean
33364,1994.0,Ocean
33365,1994.0,Ocean
33366,1994.0,Ocean
33367,1994.0,Ocean
33368,1994.0,Ocean
33369,1994.0,Ocean
33370,1994.0,Ocean
33371,1994.0,Ocean
33372,1994.0,Ocean
33373,1994.0,Ocean
33374,1994.0,Ocean
33375,1994.0,Ocean
33376,1994.0,Ocean
33377,1994.0,Ocean
33378,1994.0,Ocean
33379,1994.0,Ocean
33380,1994.0,Ocean
33381,1994.0,Ocean
33382,1994.0,Ocean
33383,1994.0,Ocean
33384,1994.0,Ocean
33385,1994.0,Ocean
33386,1994.0,Ocean
33387,1994.0,Ocean
33388,1994.0,Ocean
33389,1994.0,Ocean
33390,1994.0,Ocean
33391,1994.0,Ocean
33392,1994.0,Ocean
33393,1994.0,Ocean
33394,1994.0,Ocean
33395,1994.0,Ocean
33396,1994.0,Ocean
33397,1994.0,Ocean
33398,1994.0,Ocean
33399,1994.0,Ocean
33400,1994.0,Ocean
33401,1994.0,Ocean
33402,1994.0,Ocean
33403,1994.0,Ocean
33404,1994.0,Ocean
33405,1994.0,Ocean
33406,1994.0,Ocean
33407,1994.0,Ocean
33408,1994.0,Ocean
33409,1994.0,Ocean
33410,1994.0,Ocean
33411,1994.0,Ocean
33412,1994.0,Ocean
33413,1994.0,Ocean
33414,1994.0,Ocean
33415,1994.0,Ocean
33416,1994.0,Ocean
33417,1994.0,Ocean
33418,1994.0,Ocean
33419,1994.0,Ocean
33420,1994.0,Ocean
33421,1994.0,Ocean
33422,1994.0,Ocean
33423,1994.0,Ocean
33424,1994.0,Ocean
33425,1994.0,Ocean
33426,1994.0,Ocean
33427,1994.0,Ocean
33428,1994.0,Ocean
33429,1994.0,Ocean
33430,1994.0,Ocean
33431,1994.0,Ocean
33432,1994.0,Ocean
33433,1994.0,Ocean
33434,1994.0,Ocean
33435,1994.0,Ocean
33436,1994.0,Ocean
33437,1994.0,Ocean
33438,1994.0,Ocean
33439,1994.0,Ocean
33440,1994.0,Ocean
33442,1994.0,Ocean
33443,1994.0,Ocean
33444,1994.0,Ocean
33445,1994.0,Ocean
33446,1994.0,Ocean
33447,1994.0,Ocean
33448,1994.0,Ocean
33449,1994.0,Ocean
33450,1994.0,Ocean
33451,1994.0,Ocean
33452,1994.0,Ocean
33453,1994.0,Ocean
33454,1994.0,Ocean
33455,1994.0,Ocean
33456,1994.0,Ocean
33457,1994.0,Ocean
33458,1994.0,Ocean
33459,1994.0,Ocean
33460,1994.0,Ocean
33461,1994.0,Ocean
33462,1994.0,Ocean
33463,1994.0,Ocean
33464,1994.0,Ocean
33465,1994.0,Ocean
33466,1994.0,Ocean
33467,1994.0,Ocean
33468,1994.0,Ocean
33469,1994.0,Ocean
33470,1994.0,Ocean
33471,1994.0,Ocean
33472,1994.0,Ocean
33473,1994.0,Ocean
33474,1994.0,Ocean
33475,1994.0,Ocean
33476,1994.0,Ocean
33477,1994.0,Ocean
33478,1994.0,Ocean
33479,1994.0,Ocean
33480,1994.0,Ocean
33481,1994.0,Ocean
33482,1994.0,Ocean
33483,1994.0,Ocean
33484,1994.0,Ocean
33485,1994.0,Ocean
33486,1994.0,Ocean
33487,1994.0,Ocean
33488,1994.0,Ocean
33489,1994.0,Ocean
33490,1994.0,Ocean
33491,1994.0,Ocean
33492,1994.0,Ocean
33493,1994.0,Ocean
33494,1994.0,Ocean
33495,1994.0,Ocean
33496,1994.0,Ocean
33497,1994.0,Ocean
33498,1994.0,Ocean
33499,1994.0,Ocean
33500,1994.0,Ocean
33501,1994.0,Ocean
33502,1994.0,Ocean
33503,1994.0,Ocean
33504,1994.0,Ocean
33505,1994.0,Ocean
33506,1994.0,Ocean
33507,1994.0,Ocean
33508,1994.0,Ocean
33509,1994.0,Ocean
33510,1994.0,Ocean
33511,1994.0,Ocean
33512,1994.0,Ocean
33513,1994.0,Ocean
33514,1994.0,Ocean
33515,1994.0,Ocean
33516,1994.0,Ocean
33517,1994.0,Ocean
33518,1994.0,Ocean
33519,1994.0,Ocean
33520,1994.0,Ocean
33521,1994.0,Ocean
33522,1994.0,Ocean
33523,1994.0,Ocean
33524,1994.0,Ocean
33525,1994.0,Ocean
33526,1994.0,Ocean
33527,1994.0,Ocean
33528,1994.0,Ocean
33529,1994.0,Ocean
33530,1994.0,Ocean
33531,1994.0,Ocean
33532,1994.0,Ocean
33533,1994.0,Ocean
33534,1994.0,Ocean
33535,1994.0,Ocean
33536,1994.0,Ocean
33537,1994.0,Ocean
33538,1994.0,Ocean
33539,1994.0,Ocean
33540,1994.0,Ocean
33541,1994.0,Ocean
33542,1994.0,Ocean
33543,1994.0,Ocean
33544,1994.0,Ocean
33545,1994.0,Ocean
33546,1994.0,Ocean
33547,1994.0,Ocean
33548,1994.0,Ocean
33549,1994.0,Ocean
33550,1994.0,Ocean
33551,1994.0,Ocean
33552,1994.0,Ocean
33553,1994.0,Ocean
33554,1994.0,Ocean
33555,1994.0,Ocean
33556,1994.0,Ocean
33557,1994.0,Ocean
33558,1994.0,Ocean
33559,1994.0,Ocean
33560,1994.0,Ocean
33561,1994.0,Ocean
33562,1994.0,Ocean
33563,1994.0,Ocean
33564,1994.0,Ocean
33565,1994.0,Ocean
33566,1994.0,Ocean
33567,1994.0,Ocean
33568,1994.0,Ocean
33569,1994.0,Ocean
33570,1994.0,Ocean
33571,1994.0,Ocean
33572,1994.0,Ocean
33573,1994.0,Ocean
33574,1994.0,Ocean
33575,1994.0,Ocean
33576,1994.0,Ocean
33577,1994.0,Ocean
33578,1994.0,Ocean
33579,1994.0,Ocean
33580,1997.0,Ocean
33581,1997.0,Ocean
33582,1997.0,Ocean
33583,1997.0,Ocean
33584,1997.0,Ocean
33585,1997.0,Ocean
33586,1997.0,Ocean
33587,1997.0,Ocean
33588,1997.0,Ocean
33589,1997.0,Ocean
33590,1997.0,Ocean
33591,1997.0,Ocean
33592,1997.0,Ocean
33593,1997.0,Ocean
33594,1997.0,Ocean
33595,1997.0,Ocean
33596,1997.0,Ocean
33597,1997.0,Ocean
33598,1997.0,Ocean
33599,1997.0,Ocean
33600,1997.0,Ocean
33601,1997.0,Ocean
33602,1997.0,Ocean
33603,1997.0,Ocean
33604,1997.0,Ocean
33605,1997.0,Ocean
33606,1997.0,Ocean
33607,1997.0,Ocean
33608,1997.0,Ocean
33609,1997.0,Ocean
33610,1997.0,Ocean
33611,1997.0,Ocean
33612,1997.0,Ocean
33613,1997.0,Ocean
33614,1997.0,Ocean
33615,1997.0,Ocean
33616,1997.0,Ocean
33617,1997.0,Ocean
33618,1997.0,Ocean
33619,1997.0,Ocean
33620,1997.0,Ocean
33621,1997.0,Ocean
33622,1997.0,Ocean
33623,1997.0,Ocean
33624,1997.0,Ocean
33625,1997.0,Ocean
33626,1997.0,Ocean
33627,1997.0,Ocean
33628,1997.0,Ocean
33629,1997.0,Ocean
33630,1997.0,Ocean
33631,1997.0,Ocean
33632,1997.0,Ocean
33633,1997.0,Ocean
33634,1997.0,Ocean
33635,1997.0,Ocean
33636,1997.0,Ocean
33637,1997.0,Ocean
33638,1997.0,Ocean
33639,1997.0,Ocean
33640,1997.0,Ocean
33641,1997.0,Ocean
33642,1997.0,Ocean
33643,1997.0,Ocean
33644,1997.0,Ocean
33645,1997.0,Ocean
33646,1997.0,Ocean
33647,1997.0,Ocean
33648,1997.0,Ocean
33649,1997.0,Ocean
33650,1997.0,Ocean
33651,1997.0,Ocean
33652,1997.0,Ocean
33653,1997.0,Ocean
33654,1997.0,Ocean
33655,1997.0,Ocean
33656,1997.0,Ocean
33657,1997.0,Ocean
33658,1997.0,Ocean
33659,1997.0,Ocean
33660,1997.0,Ocean
33661,1997.0,Ocean
33662,1997.0,Ocean
33663,1997.0,Ocean
33664,1997.0,Ocean
33665,1997.0,Ocean
33666,1997.0,Ocean
33667,1997.0,Ocean
33668,1997.0,Ocean
33669,1997.0,Ocean
33670,1997.0,Ocean
33671,1997.0,Ocean
33672,1997.0,Ocean
33673,1997.0,Ocean
33674,1997.0,Ocean
33675,1997.0,Ocean
33676,1997.0,Ocean
33677,1997.0,Ocean
33678,1997.0,Ocean
33679,1997.0,Ocean
33680,1997.0,Ocean
33681,1997.0,Ocean
33682,1997.0,Ocean
33683,1997.0,Ocean
33684,1997.0,Ocean
33685,1997.0,Ocean
33686,1997.0,Ocean
33687,1997.0,Ocean
33688,1997.0,Ocean
33689,1997.0,Ocean
33690,1997.0,Ocean
33691,1997.0,Ocean
33692,1997.0,Ocean
33693,1997.0,Ocean
33694,1997.0,Ocean
33695,1997.0,Ocean
33697,1997.0,Ocean
33698,1997.0,Ocean
33699,1997.0,Ocean
33700,1997.0,Ocean
33701,1997.0,Ocean
33702,1997.0,Ocean
33703,1997.0,Ocean
33704,1997.0,Ocean
33705,1997.0,Ocean
33706,1997.0,Ocean
33707,1997.0,Ocean
33708,1997.0,Ocean
33709,1997.0,Ocean
33710,1997.0,Ocean
33711,1997.0,Ocean
33712,1997.0,Ocean
33713,1997.0,Ocean
33714,1997.0,Ocean
33715,1997.0,Ocean
33716,1997.0,Ocean
33717,1997.0,Ocean
33718,1997.0,Ocean
33719,1997.0,Ocean
33720,1997.0,Ocean
33721,1997.0,Ocean
33722,1997.0,Ocean
33723,1997.0,Ocean
33724,1997.0,Ocean
33725,1997.0,Ocean
33726,1997.0,Ocean
33727,1997.0,Ocean
33728,1997.0,Ocean
33729,1997.0,Ocean
33730,1997.0,Ocean
33731,1997.0,Ocean
33732,1997.0,Ocean
33733,1997.0,Ocean
33734,1997.0,Ocean
33735,1997.0,Ocean
33736,1997.0,Ocean
33737,1997.0,Ocean
33738,1997.0,Ocean
33739,1997.0,Ocean
33740,1997.0,Ocean
33741,1997.0,Ocean
33742,1997.0,Ocean
33743,1997.0,Ocean
33744,1997.0,Ocean
33745,1997.0,Ocean
33746,1997.0,Ocean
33747,1997.0,Ocean
33748,1997.0,Ocean
33749,1997.0,Ocean
33750,1997.0,Ocean
33751,1997.0,Ocean
33752,1997.0,Ocean
33753,1997.0,Ocean
33754,1997.0,Ocean
33755,1997.0,Ocean
33756,1997.0,Ocean
33757,1997.0,Ocean
33758,1997.0,Ocean
33759,1997.0,Ocean
33760,1997.0,Ocean
33761,1997.0,Ocean
33762,1997.0,Ocean
33763,1997.0,Ocean
33764,1997.0,Ocean
33765,1997.0,Ocean
33766,1997.0,Ocean
33767,1997.0,Ocean
33768,1997.0,Ocean
33769,1997.0,Ocean
33770,1997.0,Ocean
33771,1997.0,Ocean
33772,1997.0,Ocean
33773,1997.0,Ocean
33774,1997.0,Ocean
33775,1997.0,Ocean
33776,1997.0,Ocean
33777,1997.0,Ocean
33778,1997.0,Ocean
33779,1997.0,Ocean
33781,1997.0,Ocean
33782,1997.0,Ocean
33783,1997.0,Ocean
33784,1997.0,Ocean
33785,1997.0,Ocean
33786,1997.0,Ocean
33787,1997.0,Ocean
33788,1997.0,Ocean
33789,1997.0,Ocean
33790,1997.0,Ocean
33791,1997.0,Ocean
33792,1997.0,Ocean
33793,1997.0,Ocean
33794,1997.0,Ocean
33795,1997.0,Ocean
33796,1997.0,Ocean
33797,1997.0,Ocean
33798,1997.0,Ocean
33799,1997.0,Ocean
33800,1997.0,Ocean
33801,1997.0,Ocean
33802,1997.0,Ocean
33803,1997.0,Ocean
33804,1997.0,Ocean
33805,1997.0,Ocean
33806,1997.0,Ocean
33807,1997.0,Ocean
33808,1997.0,Ocean
33809,1997.0,Ocean
33810,1997.0,Ocean
33811,1997.0,Ocean
33812,1997.0,Ocean
33813,1997.0,Ocean
33814,1997.0,Ocean
33815,1997.0,Ocean
33816,1997.0,Ocean
33817,1997.0,Ocean
33818,1997.0,Ocean
33819,1997.0,Ocean
33820,1997.0,Ocean
33821,1997.0,Ocean
33823,1997.0,Ocean
33824,1997.0,Ocean
33825,1997.0,Ocean
33826,1997.0,Ocean
33827,1997.0,Ocean
33828,1997.0,Ocean
33829,1997.0,Ocean
33830,1997.0,Ocean
33831,1997.0,Ocean
33832,1997.0,Ocean
33833,1997.0,Ocean
33834,1997.0,Ocean
33835,1997.0,Ocean
33836,1997.0,Ocean
33837,1997.0,Ocean
33838,1997.0,Ocean
33839,1997.0,Ocean
33840,1997.0,Ocean
33841,1997.0,Ocean
33842,1997.0,Ocean
33843,1997.0,Ocean
33844,1997.0,Ocean
33845,1997.0,Ocean
33846,1997.0,Ocean
33847,1997.0,Ocean
33848,1997.0,Ocean
33849,1997.0,Ocean
33850,1997.0,Ocean
33851,1997.0,Ocean
33852,1997.0,Ocean
33853,1997.0,Ocean
33854,1997.0,Ocean
33855,1997.0,Ocean
33856,1997.0,Ocean
33857,1997.0,Ocean
33858,1997.0,Ocean
33859,1997.0,Ocean
33860,1997.0,Ocean
33861,1997.0,Ocean
33862,1997.0,Ocean
33863,1997.0,Ocean
33864,1997.0,Ocean
33865,1997.0,Ocean
33866,1997.0,Ocean
33867,1997.0,Ocean
33868,1997.0,Ocean
33869,1997.0,Ocean
33870,1997.0,Ocean
33871,1997.0,Ocean
33872,1997.0,Ocean
33873,1997.0,Ocean
33874,1997.0,Ocean
33875,1997.0,Ocean
33876,1997.0,Ocean
33877,1997.0,Ocean
33878,1997.0,Ocean
33879,1997.0,Ocean
33880,1997.0,Ocean
33881,1997.0,Ocean
33882,1997.0,Ocean
33883,1997.0,Ocean
33884,1997.0,Ocean
33885,1997.0,Ocean
33886,1997.0,Ocean
33887,1997.0,Ocean
33888,1997.0,Ocean
33889,1997.0,Ocean
33890,1997.0,Ocean
33891,1997.0,Ocean
33892,1997.0,Ocean
33893,1997.0,Ocean
33894,1997.0,Ocean
33895,1997.0,Ocean
33896,1997.0,Ocean
33897,1997.0,Ocean
33898,1997.0,Ocean
33899,1997.0,Ocean
33900,1997.0,Ocean
33901,1997.0,Ocean
33902,1997.0,Ocean
33903,1997.0,Ocean
33904,1997.0,Ocean
33905,1997.0,Ocean
33906,1997.0,Ocean
33907,1997.0,Ocean
33908,1997.0,Ocean
33909,1997.0,Ocean
33910,1997.0,Ocean
33911,1997.0,Ocean
33912,1997.0,Ocean
33913,1997.0,Ocean
33914,1997.0,Ocean
33915,1997.0,Ocean
33916,1997.0,Ocean
33917,1997.0,Ocean
33918,1997.0,Ocean
33919,1997.0,Ocean
33920,1997.0,Ocean
33921,1997.0,Ocean
33922,1997.0,Ocean
33923,1997.0,Ocean
33924,1997.0,Ocean
33925,1997.0,Ocean
33926,1997.0,Ocean
33927,1997.0,Ocean
33928,1997.0,Ocean
33929,1997.0,Ocean
33930,1997.0,Ocean
33931,1997.0,Ocean
33932,1997.0,Ocean
33933,1997.0,Ocean
33934,1997.0,Ocean
33935,1997.0,Ocean
33936,1997.0,Ocean
33937,1997.0,Ocean
33938,1997.0,Ocean
33939,1997.0,Ocean
33940,1997.0,Ocean
33941,1997.0,Ocean
33942,1997.0,Ocean
33943,1997.0,Ocean
33944,1997.0,Ocean
33945,1997.0,Ocean
33946,1997.0,Ocean
33947,1997.0,Ocean
33948,1997.0,Ocean
33949,1997.0,Ocean
33950,1997.0,Ocean
33951,1997.0,Ocean
33952,1997.0,Ocean
33953,1997.0,Ocean
33954,1997.0,Ocean
33955,1997.0,Ocean
33956,1997.0,Ocean
33957,1997.0,Ocean
33958,1997.0,Ocean
33959,1997.0,Ocean
33960,1997.0,Ocean
33961,1997.0,Ocean
33962,1997.0,Ocean
33963,1997.0,Ocean
33964,1997.0,Ocean
33965,1997.0,Ocean
33966,1997.0,Ocean
33967,1997.0,Ocean
33968,1997.0,Ocean
33969,1997.0,Ocean
33970,1997.0,Ocean
33971,1997.0,Ocean
33972,1997.0,Ocean
33973,1997.0,Ocean
33974,1997.0,Ocean
33975,1997.0,Ocean
33976,1997.0,Ocean
33977,1997.0,Ocean
33978,1997.0,Ocean
33979,1997.0,Ocean
33980,1997.0,Ocean
33981,1997.0,Ocean
33982,1997.0,Ocean
33983,1997.0,Ocean
33984,1997.0,Ocean
33985,1997.0,Ocean
33986,1997.0,Ocean
33987,1997.0,Ocean
33988,1997.0,Ocean
33989,1997.0,Ocean
33990,1997.0,Ocean
33991,1997.0,Ocean
33992,1997.0,Ocean
33993,1997.0,Ocean
33994,1997.0,Ocean
33995,1997.0,Ocean
33996,1997.0,Ocean
33997,1997.0,Ocean
33998,1997.0,Ocean
33999,1997.0,Ocean
34000,1997.0,Ocean
34001,1997.0,Ocean
34002,1997.0,Ocean
34003,1997.0,Ocean
34004,1997.0,Ocean
34005,1997.0,Ocean
34006,1997.0,Ocean
34007,1997.0,Ocean
34008,1997.0,Ocean
34009,1997.0,Ocean
34010,1997.0,Ocean
34011,1997.0,Ocean
34012,1997.0,Ocean
34013,1997.0,Ocean
34014,1997.0,Ocean
34015,1997.0,Ocean
34016,1997.0,Ocean
34017,1997.0,Ocean
34018,1997.0,Ocean
34019,1997.0,Ocean
34020,1997.0,Ocean
34021,1997.0,Ocean
34022,1997.0,Ocean
34023,1997.0,Ocean
34024,1997.0,Ocean
34025,1997.0,Ocean
34026,1997.0,Ocean
34027,1997.0,Ocean
34028,1997.0,Ocean
34029,1997.0,Ocean
34030,1997.0,Ocean
34031,1997.0,Ocean
34032,1997.0,Ocean
34033,1997.0,Ocean
34034,1997.0,Ocean
34035,1997.0,Ocean
34036,1997.0,Ocean
34037,1997.0,Ocean
34038,1997.0,Ocean
34039,1997.0,Ocean
34040,1997.0,Ocean
34041,1997.0,Ocean
34042,1997.0,Ocean
34043,1997.0,Ocean
34044,1997.0,Ocean
34045,1997.0,Ocean
34046,1997.0,Ocean
34047,1997.0,Ocean
34048,1997.0,Ocean
34049,1997.0,Ocean
34050,1997.0,Ocean
34051,1997.0,Ocean
34052,1997.0,Ocean
34053,1997.0,Ocean
34054,1997.0,Ocean
34055,1997.0,Ocean
34056,1997.0,Ocean
34057,1997.0,Ocean
34058,1997.0,Ocean
34059,1997.0,Ocean
34060,1997.0,Ocean
34061,1997.0,Ocean
34062,1997.0,Ocean
34063,1997.0,Ocean
34064,1997.0,Ocean
34065,1997.0,Ocean
34066,1997.0,Ocean
34067,1997.0,Ocean
34068,1997.0,Ocean
34069,1997.0,Ocean
34070,1997.0,Ocean
34071,1997.0,Ocean
34072,1997.0,Ocean
34073,1997.0,Ocean
34074,1997.0,Ocean
34075,1997.0,Ocean
34076,1997.0,Ocean
34077,1997.0,Ocean
34078,1997.0,Ocean
34079,1997.0,Ocean
34080,1997.0,Ocean
34081,1997.0,Ocean
34082,1997.0,Ocean
34083,1997.0,Ocean
34084,1997.0,Ocean
34085,1997.0,Ocean
34086,1997.0,Ocean
34087,1997.0,Ocean
34088,1997.0,Ocean
34089,1997.0,Ocean
34090,1997.0,Ocean
34091,1997.0,Ocean
34092,1997.0,Ocean
34093,1997.0,Ocean
34094,1997.0,Ocean
34095,1997.0,Ocean
34096,1997.0,Ocean
34097,1997.0,Ocean
34098,1997.0,Ocean
34099,1997.0,Ocean
34100,1997.0,Ocean
34101,1997.0,Ocean
34102,1997.0,Ocean
34103,1997.0,Ocean
34104,1997.0,Ocean
34105,1997.0,Ocean
34106,1997.0,Ocean
34107,1997.0,Ocean
34108,1997.0,Ocean
34109,1997.0,Ocean
34110,1997.0,Ocean
34111,1997.0,Ocean
34112,1997.0,Ocean
34113,1997.0,Ocean
34114,1997.0,Ocean
34115,1997.0,Ocean
34117,1997.0,Ocean
34118,1997.0,Ocean
34119,1997.0,Ocean
34120,1997.0,Ocean
34121,1997.0,Ocean
34122,1997.0,Ocean
34123,1997.0,Ocean
34124,1997.0,Ocean
34125,1997.0,Ocean
34126,1997.0,Ocean
34127,1997.0,Ocean
34128,1997.0,Ocean
34129,1997.0,Ocean
34130,1997.0,Ocean
34131,1997.0,Ocean
34132,1997.0,Ocean
34133,1997.0,Ocean
34134,1997.0,Ocean
34135,1997.0,Ocean
34136,1997.0,Ocean
34137,1997.0,Ocean
34138,1997.0,Ocean
34139,1997.0,Ocean
34140,1997.0,Ocean
34141,1997.0,Ocean
34142,1997.0,Ocean
34143,1997.0,Ocean
34144,1997.0,Ocean
34145,1997.0,Ocean
34146,1997.0,Ocean
34147,1997.0,Ocean
34148,1997.0,Ocean
34149,1997.0,Ocean
34150,1997.0,Ocean
34151,1997.0,Ocean
34152,1997.0,Ocean
34153,1997.0,Ocean
34154,1997.0,Ocean
34155,1997.0,Ocean
34156,1997.0,Ocean
34157,1997.0,Ocean
34159,1997.0,Ocean
34160,1997.0,Ocean
34161,1997.0,Ocean
34162,1997.0,Ocean
34163,1997.0,Ocean
34164,1997.0,Ocean
34165,1997.0,Ocean
34166,1997.0,Ocean
34167,1997.0,Ocean
34168,1997.0,Ocean
34169,1997.0,Ocean
34170,1997.0,Ocean
34171,1997.0,Ocean
34172,1997.0,Ocean
34173,1997.0,Ocean
34174,1997.0,Ocean
34175,1997.0,Ocean
34176,1997.0,Ocean
34177,1997.0,Ocean
34178,1997.0,Ocean
34179,1997.0,Ocean
34180,1997.0,Ocean
34181,1997.0,Ocean
34182,1997.0,Ocean
34183,1997.0,Ocean
34184,1997.0,Ocean
34185,1997.0,Ocean
34186,1997.0,Ocean
34187,1997.0,Ocean
34188,1997.0,Ocean
34189,1997.0,Ocean
34190,1997.0,Ocean
34191,1997.0,Ocean
34192,1997.0,Ocean
34193,1997.0,Ocean
34194,1997.0,Ocean
34195,1997.0,Ocean
34196,1997.0,Ocean
34197,1997.0,Ocean
34198,1997.0,Ocean
34199,1997.0,Ocean
34201,1997.0,Ocean
34202,1997.0,Ocean
34203,1997.0,Ocean
34204,1997.0,Ocean
